train_id,name,item_condition_id,category_name,category_name 1,category_name 2,category_name 3,category_name 4,category_name 5,brand_name,price,high_priced,shipping,item_description,has_offer
4954,EstÃ©e Lauder primer/brush DUO,1,Beauty/Skin Care/Face,Beauty,Skin Care,Face,,,Estee Lauder,16,0,1,"great estã©e lauder duo! brand new, never opened fresh products! 1. estã©e lauder matte perfecting primer (.5 oz) smooth and prime with this superb matte perfecting primer! * using the primer, my foundation looked so much softer and appeared to look more balanced. i definitely recommend this primer. 2. estã©e lauder professional foundation brush personalize and perfect your makeup by using this professional foundation brush to apply your perfect matching foundation. * the brush is amazing. i keep it in my bag and it makes touch ups so easy! i highly recommend this estã©e lauder brush. makes applying your foundation super easy! the size is just right for keeping in your cosmetic bag when you go places! approximate measurement: 1"" brush length, 0.8 "" at its longest/widest part 4 1/2 "" handle length 1"" handle width",0
4955,Playstation PS1 Final Fantasy VIII 8,3,Electronics/Video Games & Consoles/Games,Electronics,Video Games & Consoles,Games,,,Unknown,19,0,0,complete with book. has not been played in several years but worked perfectly the last time it was played. can be tested upon request. check out our other final fantasy games! will combine shipping (based on weight) if you buy multiple items.,0
4956,Rue 21 Striped sleeved dress,3,Women/Dresses/Knee-Length,Women,Dresses,Knee-Length,,,rue,11,0,0,black and white striped dress with half-way length sleeves. tail in back longer than front. fitted material,0
4957,A thousand wishes shower gel & lotion,1,Beauty/Bath & Body/Bath,Beauty,Bath & Body,Bath,,,Bath & Body Works,20,0,1,"bath and body works, brand new thousand wishes shower gel and body lotion set",0
4958,Large bag purse NWOT,2,Women/Women's Handbags/Shoulder Bag,Women,Women's Handbags,Shoulder Bag,,,Unknown,14,0,0,nwot faux leather shoulder purse bag brown black and off white one outer zip pocket satin colorful fabric and one inner zipper pocket compare to michael kors bags. smoke free pet free home.,0
4959,Mayari Birkenstocks 38 Birco-Flor Black,2,Women/Shoes/Sandals,Women,Shoes,Sandals,,,Free People,81,0,0,black size 38 (8) birkenstocks. not the shiny patent material. new! authentic. worn once last week and decided to keep my other birks instead. i have several pairs of birkenstocks so keep an eye out for a couple more. please only ask questions or make offers if you're truly ready to buy. they're a quality sandal that will last you for ages. worth the price tag. i'm not in a rush to sell. at my lowest for what i paid. thank you!,1
4960,Boys Old Navy Super Mario T-Shirt,2,Kids/Boys (4+)/Top & T-shirts,Kids,Boys (4+),Top & T-shirts,,,Old Navy,7,0,0,no description yet,0
4961,Jordan Retro 11 Low UNC,1,Men/Shoes/Athletic,Men,Shoes,Athletic,,,Jordan,109,1,0,trying to sell asap. trying to make some money for school. brand new og box. great color for the summer. have any questions let me know. 100% authentic. i have sold shoes before and have plenty of good ratings so know you are getting the real deal.,0
4962,Black lace up pointed flats,3,Women/Shoes/Flats,Women,Shoes,Flats,,,Qupid,14,0,1,worn 2 times. can fit up to a 6,0
4963,Girls Cat Halloween costume 6/12 month,1,Kids/Girls 0-24 Mos/One-Pieces,Kids,Girls 0-24 Mos,One-Pieces,,,Unknown,10,0,0,new cat bodysuit with headband size 6 to 12 months,0
4964,Rock revival skinnies,2,"Women/Jeans/Slim, Skinny",Women,Jeans,"Slim, Skinny",,,Rock Revival,86,0,0,"sz 26, euc",0
4965,New Smartfit Boys Black Lace Up,2,Kids/Boys 0-24 Mos/Shoes,Kids,Boys 0-24 Mos,Shoes,,,Unknown,17,0,0,new smartfit boys black lace up & zipper on side! waterproof boots size 6.5,0
4966,Jordan hat,2,Men/Men's Accessories/Hats,Men,Men's Accessories,Hats,,,Air Jordan,13,0,0,new....never worn,0
4967,3T Jeans/pants,3,Kids/Boys 2T-5T/Bottoms,Kids,Boys 2T-5T,Bottoms,,,Unknown,10,0,0,brands feom left to right children's place cherokee crazy 8,0
4968,Funko Pop Vinyl Rocky Horror Picture Sh,1,Kids/Toys/Action Figures & Statues,Kids,Toys,Action Figures & Statues,,,Funko,29,0,0,funko pop vinyl rocky horror picture show vaulted- not made anymore always packed and shipped by a collector for a collector buy with confidence please review all photos this is the actual item that will be shipped feel free to check out our other listings or contact us if you need a combined listing -collect to your hearts content-,0
4969,Vintage Dress,2,Vintage & Collectibles/Clothing/Dress,Vintage & Collectibles,Clothing,Dress,,,Vintage,46,0,0,"vintage handmade 50's cap sleeves pinup dress with pockets! white color. no stains or rips/in perfect condition. nice thick material. measurements: 31"" bust, 26"" waist, 46.5"" long.",0
4970,Gucci & viva la juicy perfume,1,Beauty/Fragrance/Women,Beauty,Fragrance,Women,,,Unknown,10,0,1,new 1.5 ml,0
4971,Victoria's Secret Bombshell Bra!,2,Women/Underwear/Bras,Women,Underwear,Bras,,,Victoria's Secret,14,0,0,adds 2 cup sizes! 32d,0
4972,Men's Nike Shirt,3,Men/Athletic Apparel/Shirts & Tops,Men,Athletic Apparel,Shirts & Tops,,,Nike,8,0,1,seize small neon yellowish green dri fit,0
4973,PICK 3 - L.A. Colors Matte Lipsticks,1,Beauty/Makeup/Lips,Beauty,Makeup,Lips,,,Unknown,8,0,1,"pick 2 - l.a. colors matte lipstick don't forget to message me with color shade after your purchase. matte finish. long wearing formula. bundle prices for this: 1 for [rm] 2 for [rm] 3 for [rm] 4 for [rm] i usually ship within the same or the next business day. features: brand new. 100% authentic. original everything. all my items are 100% guaranteed authentic and i try to be as honest as i can to give their true descriptions if you are truly dissatisfied with your purchase, please contact me within 3 days and i will work with you. please let me know if you have any questions or doubts or if you need additional information/pictures.",0
4974,Fishbowl slime beads !,1,Kids/Toys/Arts & Crafts,Kids,Toys,Arts & Crafts,,,Elmers,13,0,1,has a lot in it ! is very rare !!,0
4975,Maternity Dress Pants Size M RESERVED,2,Women/Maternity/Pants,Women,Maternity,Pants,,,Unknown,12,0,0,"3 pairs of lightweight dress pants - black, grey and tan. all in excellent condition. i'm 5' 4"" and wore at least 1-2 inch heel. from non-smoking pet free home! they are straight legged, no tapering.",0
4976,Sexy 2 piece Lingerie,1,Handmade/Clothing/Lingerie,Handmade,Clothing,Lingerie,,,Unknown,12,0,0,"nwt. size medium. very sexy, baby blue, with lace. matching thong. smoke free home.",0
4977,00g green silicone double flared plugs,1,Women/Jewelry/Earrings,Women,Jewelry,Earrings,,,Unknown,6,0,1,"***add a second pair of any size acrylic plugs for [rm]!!!*** brand new size: 00g double flared silicone smoke free home i will ship same day or the next no lowballers please price is firm tags: gauge, gauges, plugs, silicone",0
4978,Oath of Jace Magic the gathering cards.,3,Vintage & Collectibles/Trading Cards/Vintage,Vintage & Collectibles,Trading Cards,Vintage,,,Wizards of the Coast,3,0,1,5 magic the gathering cards as shown free shipping in protective sleeve.,0
4979,Opi Nail Polish 3 For 1 Price,3,Beauty/Skin Care/Hands & Nails,Beauty,Skin Care,Hands & Nails,,,Unknown,9,0,0,been setting time to move,0
4980,Gymboree dress 2t,2,Kids/Girls 2T-5T/Dresses,Kids,Girls 2T-5T,Dresses,,,Gymboree,15,0,1,gymboree dress 2t,0
4981,Pusheen and bag bundle reserved,3,Women/Women's Handbags/Cosmetic Bags,Women,Women's Handbags,Cosmetic Bags,,,Unknown,10,0,0,reserved,0
4982,Antique Iron,3,Vintage & Collectibles/Antique/75 To 100 Years,Vintage & Collectibles,Antique,75 To 100 Years,,,Unknown,21,0,0,"american beauty iron. wood handle. iron, stand no cord. stainless steel.",0
4983,Victoria's Secret PINK Tank,3,"Women/Tops & Blouses/Tank, Cami",Women,Tops & Blouses,"Tank, Cami",,,PINK,6,0,1,pink ribbed tank in good condition kiss me i'm one in a million!,0
4984,Victoria Secret Burgundy Bra Size 38C,2,Women/Underwear/Bras,Women,Underwear,Bras,,,Victoria's Secret,14,0,0,gorgeous bra from victoria secret size 38c. i have lost weight and can no longer wear. only worn twice. sorry no holds or trades.,0
4985,Squishy duo,1,Kids/Toys/Hobbies,Kids,Toys,Hobbies,,,Unknown,16,0,1,cafe de n been out of package and squish but i don't see any defects from that but may have manufacture defects,0
4986,Dark Kiss Body Spray,3,Beauty/Fragrance/Women,Beauty,Fragrance,Women,,,Bath & Body Works,9,0,0,used 3 or 4 times bath and body works can bundle for lower shipping,0
4987,MERONA Spring Satchel,1,Women/Women's Handbags/Satchel,Women,Women's Handbags,Satchel,,,Merona,32,0,0,merona new retro pink/peach satchel.. perfect for spring. new with tags. reg[rm],0
4988,3x Carly By LuLaRoe,2,Women/Dresses/Mid-Calf,Women,Dresses,Mid-Calf,,,LuLaRoe,26,0,0,amazing fall print! worn/washed once per llr instructions.,0
4989,"Shadowsense SPS, MJS, and Garnet. Three.",1,Beauty/Makeup/Eyes,Beauty,Makeup,Eyes,,,SeneGence,55,0,1,"brand new, sealed. sandstone pearl shimmer (sps) moca java shimmer (mjs) garnet all three eyeshadow tube included at this price. perfect brown trio!",0
4990,Ray Bands Sunglasses,1,Women/Women's Accessories/Sunglasses,Women,Women's Accessories,Sunglasses,,,Ray-Ban,25,0,1,brand new !,0
4991,Muppets tee shirt,2,Men/Tops/T-shirts,Men,Tops,T-shirts,,,Unknown,8,0,0,no description yet,0
4992,Dr. Browns 8oz bottle,1,Kids/Feeding/Bottle-Feeding,Kids,Feeding,Bottle-Feeding,,,Dr. Brown's,10,0,1,no description yet,0
4993,Virtual reality goggles,1,Electronics/Cell Phones & Accessories/Headsets,Electronics,Cell Phones & Accessories,Headsets,,,Unknown,10,0,1,new never used comes with instructions and case,0
4994,Rae Dunn Gobble Till You Wobble Big Bowl,1,Home/Kitchen & Dining/Dining & Entertaining,Home,Kitchen & Dining,Dining & Entertaining,,,Rae Dunn,51,0,0,no description yet,0
4995,BOYS Underarmour hoodie size M,2,Kids/Boys (4+)/Top & T-shirts,Kids,Boys (4+),Top & T-shirts,,,Nike,18,0,0,like new condition. underarmour. fitted. black.,0
4996,Wobble Bowl,1,Home/Seasonal DÃ©cor/Thanksgiving,Home,Seasonal DÃ©cor,Thanksgiving,,,Unknown,31,0,0,this is the product you will receive. look over it before buying.,0
4997,2 Apple Lightning New USB Charger,1,Electronics/Cell Phones & Accessories/Chargers & Cradles,Electronics,Cell Phones & Accessories,Chargers & Cradles,,,Apple,14,0,1,--please make sure your address is correct before ordering-- includes- 2 â€¢3ft apple charger genuine lightning chargers free shipping on via usps with tracking number which takes 2-5 business days to be delivered. compatible with- â€¢iphone 5/5s/5c â€¢ip,0
4998,PINK active shorts,2,Women/Athletic Apparel/Shorts,Women,Athletic Apparel,Shorts,,,PINK,13,0,0,no description yet,0
4999,Clarins Instant Light Lip Oil,1,Beauty/Makeup/Lips,Beauty,Makeup,Lips,,,Clarins,18,0,1,clarins instant light lip oil. new & authentic. no box. .10 oz/ 7 ml honey made in france free shipping,0
5000,Hold for TheWaxJunkie,3,Women/Athletic Apparel/Shorts,Women,Athletic Apparel,Shorts,,,Merona,15,0,1,"merona short bundle, pinstripe shorts and inspire shirt.",0
5001,Gymshark Dry Sculpture Leggings,2,"Women/Athletic Apparel/Pants, Tights, Leggings",Women,Athletic Apparel,"Pants, Tights, Leggings",,,Gymshark,50,0,1,slate blue color with mesh. bought from another user but they're too tight for me :( she wore them once i believe and i haven't worn them at all except to try on. everything is like new on them and they are in perfect condition,0
5002,HEART IN A BOTTLE NECKLACE,1,Women/Jewelry/Necklaces,Women,Jewelry,Necklaces,,,Unknown,4,0,1,no description yet,0
5003,Schutz royal blue shoes,3,Women/Shoes/Pumps,Women,Shoes,Pumps,,,Unknown,31,0,0,"euc shoes. they are very comfortable, but my feet have out grown them. the name is cindaya pump. no box, but dust bag included.",0
5004,Nintendo DSi XL w/ Mario vs Donkey Kong,3,Electronics/Video Games & Consoles/Consoles,Electronics,Video Games & Consoles,Consoles,,,Nintendo,45,0,1,some wear but works great and doesn't have any problem with it. the battery is still working great. fully tested. comes with original charger and mario vs donkey kong,0
5005,Britax B ready universal car seat,3,Kids/Strollers/Accessories,Kids,Strollers,Accessories,,,Britax,21,0,0,britax b ready universal car seat ( see second picture for strollers it is compatible with and car seats its compatible with),0
5006,FREE SHIPâ€¢SM sexy white lace up halter,1,"Women/Tops & Blouses/Tank, Cami",Women,Tops & Blouses,"Tank, Cami",,,Unknown,11,0,1,"i have one left in tan and one in white price firm, already reduced from [rm] nwot: new, never worn, without tags. size small white lace up halter top, crop top, cut out bra, bustier, bralette, halter top, tank top, camisole. sexy!! stretchy material, this would fit a large range of sizes due to the fact that you could loosen or tighten the laces in front. â�£i will bundle!",0
5007,Academy rector,2,"Vintage & Collectibles/Trading Cards/Action, Adventure",Vintage & Collectibles,Trading Cards,"Action, Adventure",,,Wizards of the Coast,18,0,0,no description yet,0
5008,ON HOLD,2,Electronics/Cameras & Photography/Camera & Photo Accessories,Electronics,Cameras & Photography,Camera & Photo Accessories,,,Fuji,46,0,0,fuji film polaroid camera brand new nothing wrong. 10 color films i'm bag at target camera cost [rm] 10 color films alone cost [rm],0
5009,Homecoming formal dress,3,"Women/Dresses/Above Knee, Mini",Women,Dresses,"Above Knee, Mini",,,Unknown,30,0,1,"good condition, only worn once and is a size small. dark navy blue color",0
5010,Small Bumblebee Dooney & Bourke Purse,2,Women/Women's Handbags/Shoulder Bag,Women,Women's Handbags,Shoulder Bag,,,Dooney & Bourke,25,0,1,"small bumblebee pattern dooney & bourke purse. like new and never used, i received it as a gift years ago and it has sat in a closet in a dustbag and out of direct sunlight. would make a great first purse for a daughter, niece, granddaughter, goddaughter, etc. it is large enough for an average size wallet, phone, and a few other essentials. belt-like strap is adjustable.",0
5011,Amuse Halloween Hamster Plush Keychain,1,Kids/Toys/Stuffed Animals & Plush,Kids,Toys,Stuffed Animals & Plush,,,Unknown,9,0,1,"coro coroham amuse character plush keychain. new with tags, never been played with. 12cm. has a halloween bow :) clean and ready to be loved! free shipping! nwt stuffed animal plushie amuse plush",0
5012,Milani Matte Lipstick,1,Beauty/Makeup/Lips,Beauty,Makeup,Lips,,,Milani,10,0,1,new sealed limited edition 19 covet 12 loved,0
5013,Maroon Converse Size 7,2,Women/Shoes/Fashion Sneakers,Women,Shoes,Fashion Sneakers,,,Converse,36,0,0,in good condition do not look worn on outside,0
5014,BBW Body cream holder,2,Beauty/Skin Care/Body,Beauty,Skin Care,Body,,,Bath & Body Works,5,0,1,bath & body works body cream holder..,0
5015,For Samara,1,Women/Tops & Blouses/Blouse,Women,Tops & Blouses,Blouse,,,Brandy Melville,44,0,1,no description yet,0
5016,Eevee PokÃ©mon â�¤ï¸�hold â�¤ï¸�,2,Vintage & Collectibles/Jewelry/Pendant,Vintage & Collectibles,Jewelry,Pendant,,,Unknown,7,0,0,"eevee pokã©mon / eeveelution perfect birthday gift, christmas stocking stuffer or just because present. pendant on necklace or can be fashioned into a key chain or clipped on a backpack or purse. glass cabochon style with silver (or brass) finish. 18"" -24"" chain/cord (as shown) pendants approximately the size of a quarter. if you have any questions about items details please ask. if there is any reason to rate our transaction less than great, please contact me first and give me the opportunity to work out the issue. comment if you want a silver key ring instead of a chain. *no free shipping. shipping with a required tracking number is [rm]. i can bundle multiple pendants and keep shipping costs at the [rm] thank you for understanding.",0
5017,Rae Dunn Blue Polka Dot Pour Creamer,1,Home/Kitchen & Dining/Coffee & Tea Accessories,Home,Kitchen & Dining,Coffee & Tea Accessories,,,Rae Dunn,24,0,0,rae dunn blue polka dot pour creamer,0
